location_id,location_name,sex_id,sex,age_group_id,age_group_name,year_id,measure_id,measure_name,metric_id,metric_name,scenario,scenario_name,val,upper,lower
6,China,1,Male,2,Early Neonatal,2018,44,Population,1,Number,0,Reference,161477.8609,178834.219,148225.3153
6,China,1,Male,2,Early Neonatal,2019,44,Population,1,Number,0,Reference,154639.1396,181725.5241,135309.5553
6,China,1,Male,2,Early Neonatal,2020,44,Population,1,Number,0,Reference,148672.6235,184769.508,125362.3715
6,China,1,Male,2,Early Neonatal,2021,44,Population,1,Number,0,Reference,143436.1411,184715.1752,117993.098
6,China,1,Male,2,Early Neonatal,2022,44,Population,1,Number,0,Reference,138842.0765,183334.3538,112295.9865
6,China,1,Male,2,Early Neonatal,2023,44,Population,1,Number,0,Reference,134359.8,179693.7327,107984.9742
6,China,1,Male,2,Early Neonatal,2024,44,Population,1,Number,0,Reference,129815.8641,175128.2255,103650.3957
6,China,1,Male,2,Early Neonatal,2025,44,Population,1,Number,0,Reference,125323.0467,169430.4799,98912.53178
6,China,1,Male,2,Early Neonatal,2026,44,Population,1,Number,0,Reference,121045.7297,164332.5501,94571.75352
6,China,1,Male,2,Early Neonatal,2027,44,Population,1,Number,0,Reference,117307.825,161035.7893,90116.03474
6,China,1,Male,2,Early Neonatal,2028,44,Population,1,Number,0,Reference,113932.4908,158167.167,86517.501
6,China,1,Male,2,Early Neonatal,2029,44,Population,1,Number,0,Reference,110828.3314,155780.1667,83260.6865
6,China,1,Male,2,Early Neonatal,2030,44,Population,1,Number,0,Reference,108073.2509,153230.0147,80222.13314
6,China,1,Male,2,Early Neonatal,2031,44,Population,1,Number,0,Reference,105715.507,152397.6192,77449.34802
6,China,1,Male,2,Early Neonatal,2032,44,Population,1,Number,0,Reference,103923.0447,154544.5862,74974.52853
6,China,1,Male,2,Early Neonatal,2033,44,Population,1,Number,0,Reference,102413.0624,156055.399,73427.98835
6,China,1,Male,2,Early Neonatal,2034,44,Population,1,Number,0,Reference,101199.2593,156015.9998,72101.72499
6,China,1,Male,2,Early Neonatal,2035,44,Population,1,Number,0,Reference,100399.8876,157970.9575,70918.33695
6,China,1,Male,2,Early Neonatal,2036,44,Population,1,Number,0,Reference,100123.3525,160433.3303,70337.15268
6,China,1,Male,2,Early Neonatal,2037,44,Population,1,Number,0,Reference,100673.4668,165536.7356,69789.2695
6,China,1,Male,2,Early Neonatal,2038,44,Population,1,Number,0,Reference,100706.5662,168422.5191,69224.71007
6,China,1,Male,2,Early Neonatal,2039,44,Population,1,Number,0,Reference,100755.1281,170078.9179,68837.19007
6,China,1,Male,2,Early Neonatal,2040,44,Population,1,Number,0,Reference,100814.8556,174429.3964,68254.43317
6,China,1,Male,2,Early Neonatal,2041,44,Population,1,Number,0,Reference,100905.2939,176378.9808,67618.46013
6,China,1,Male,2,Early Neonatal,2042,44,Population,1,Number,0,Reference,101167.2702,178775.1545,67105.61574
6,China,1,Male,2,Early Neonatal,2043,44,Population,1,Number,0,Reference,100858.6908,180141.0573,66403.88448
6,China,1,Male,2,Early Neonatal,2044,44,Population,1,Number,0,Reference,100359.7327,180115.6199,65459.07637
6,China,1,Male,2,Early Neonatal,2045,44,Population,1,Number,0,Reference,99519.93782,179883.6418,64325.00812
6,China,1,Male,2,Early Neonatal,2046,44,Population,1,Number,0,Reference,98252.13195,178968.4748,62935.43717
6,China,1,Male,2,Early Neonatal,2047,44,Population,1,Number,0,Reference,96379.02253,176622.5931,61450.5266
6,China,1,Male,2,Early Neonatal,2048,44,Population,1,Number,0,Reference,94855.13642,175280.4091,59580.86256
6,China,1,Male,2,Early Neonatal,2049,44,Population,1,Number,0,Reference,93369.69437,174541.1544,58081.6965
6,China,1,Male,2,Early Neonatal,2050,44,Population,1,Number,0,Reference,91734.00451,174498.2737,55904.36871
6,China,1,Male,2,Early Neonatal,2051,44,Population,1,Number,0,Reference,89875.18371,176457.6052,54184.38722
6,China,1,Male,2,Early Neonatal,2052,44,Population,1,Number,0,Reference,87625.53444,177890.0432,51647.75294
6,China,1,Male,2,Early Neonatal,2053,44,Population,1,Number,0,Reference,85785.97604,178382.7461,49841.3921
6,China,1,Male,2,Early Neonatal,2054,44,Population,1,Number,0,Reference,84100.29823,176997.8756,47981.50527
6,China,1,Male,2,Early Neonatal,2055,44,Population,1,Number,0,Reference,82488.9279,174449.2955,46251.67753
6,China,1,Male,2,Early Neonatal,2056,44,Population,1,Number,0,Reference,80893.57812,173548.5678,44690.93179
6,China,1,Male,2,Early Neonatal,2057,44,Population,1,Number,0,Reference,79236.66052,171883.162,42700.72897
6,China,1,Male,2,Early Neonatal,2058,44,Population,1,Number,0,Reference,77924.70654,173254.3425,41201.48275
6,China,1,Male,2,Early Neonatal,2059,44,Population,1,Number,0,Reference,76769.36203,176632.406,39242.85152
6,China,1,Male,2,Early Neonatal,2060,44,Population,1,Number,0,Reference,75800.57306,176368.9038,38145.30545
6,China,1,Male,2,Early Neonatal,2061,44,Population,1,Number,0,Reference,74943.23048,178102.6786,37033.35949
6,China,1,Male,2,Early Neonatal,2062,44,Population,1,Number,0,Reference,74198.96073,177102.2921,36087.64955
6,China,1,Male,2,Early Neonatal,2063,44,Population,1,Number,0,Reference,73679.72968,181303.2874,35175.76831
6,China,1,Male,2,Early Neonatal,2064,44,Population,1,Number,0,Reference,73252.144,181392.6966,34586.3366
6,China,1,Male,2,Early Neonatal,2065,44,Population,1,Number,0,Reference,72942.69973,188669.9185,33874.55712
6,China,1,Male,2,Early Neonatal,2066,44,Population,1,Number,0,Reference,72702.67448,192434.3371,33205.80692
6,China,1,Male,2,Early Neonatal,2067,44,Population,1,Number,0,Reference,72510.99886,195269.029,32607.46123
6,China,1,Male,2,Early Neonatal,2068,44,Population,1,Number,0,Reference,72312.50218,197082.0678,31946.73705
6,China,1,Male,2,Early Neonatal,2069,44,Population,1,Number,0,Reference,72083.97616,199288.6375,31276.13059
6,China,1,Male,2,Early Neonatal,2070,44,Population,1,Number,0,Reference,71817.03165,201596.3805,30661.86214
6,China,1,Male,2,Early Neonatal,2071,44,Population,1,Number,0,Reference,71495.24606,202778.3576,30355.55355
6,China,1,Male,2,Early Neonatal,2072,44,Population,1,Number,0,Reference,71077.82887,203527.0652,29742.51415
6,China,1,Male,2,Early Neonatal,2073,44,Population,1,Number,0,Reference,70539.98397,206422.1917,29278.74724
6,China,1,Male,2,Early Neonatal,2074,44,Population,1,Number,0,Reference,69935.11358,207307.9167,28812.39762
6,China,1,Male,2,Early Neonatal,2075,44,Population,1,Number,0,Reference,69325.03953,208001.9242,28441.08878
6,China,1,Male,2,Early Neonatal,2076,44,Population,1,Number,0,Reference,68706.02074,205420.8272,27697.30181
6,China,1,Male,2,Early Neonatal,2077,44,Population,1,Number,0,Reference,68034.38856,200925.7287,27137.12593
6,China,1,Male,2,Early Neonatal,2078,44,Population,1,Number,0,Reference,67302.67081,198137.4838,26433.81088
6,China,1,Male,2,Early Neonatal,2079,44,Population,1,Number,0,Reference,66557.12382,199565.1447,25700.4214
6,China,1,Male,2,Early Neonatal,2080,44,Population,1,Number,0,Reference,65827.87488,202001.6346,24744.34411
6,China,1,Male,2,Early Neonatal,2081,44,Population,1,Number,0,Reference,65110.797,203391.7665,23948.42611
6,China,1,Male,2,Early Neonatal,2082,44,Population,1,Number,0,Reference,64414.4239,206821.1798,23210.26368
6,China,1,Male,2,Early Neonatal,2083,44,Population,1,Number,0,Reference,63767.69379,206982.8354,22464.42815
6,China,1,Male,2,Early Neonatal,2084,44,Population,1,Number,0,Reference,63137.88239,208393.3997,21859.62983
6,China,1,Male,2,Early Neonatal,2085,44,Population,1,Number,0,Reference,62510.33024,205469.3078,21287.49819
6,China,1,Male,2,Early Neonatal,2086,44,Population,1,Number,0,Reference,61891.2478,204706.3516,20699.3039
6,China,1,Male,2,Early Neonatal,2087,44,Population,1,Number,0,Reference,61323.35545,210216.1757,19882.52152
6,China,1,Male,2,Early Neonatal,2088,44,Population,1,Number,0,Reference,60865.36336,212664.6021,19341.27566
6,China,1,Male,2,Early Neonatal,2089,44,Population,1,Number,0,Reference,60463.87478,214062.5134,19060.2774
6,China,1,Male,2,Early Neonatal,2090,44,Population,1,Number,0,Reference,60109.08031,216419.9757,18716.77649
6,China,1,Male,2,Early Neonatal,2091,44,Population,1,Number,0,Reference,59830.82125,220433.1763,18260.94969
6,China,1,Male,2,Early Neonatal,2092,44,Population,1,Number,0,Reference,59612.52965,226237.4257,17777.92424
6,China,1,Male,2,Early Neonatal,2093,44,Population,1,Number,0,Reference,59462.71225,227909.5755,17359.4505
6,China,1,Male,2,Early Neonatal,2094,44,Population,1,Number,0,Reference,59372.38321,230615.8067,16930.54826
6,China,1,Male,2,Early Neonatal,2095,44,Population,1,Number,0,Reference,59296.27775,232788.9534,16767.08714
6,China,1,Male,2,Early Neonatal,2096,44,Population,1,Number,0,Reference,59253.21068,231184.4749,16652.73614
6,China,1,Male,2,Early Neonatal,2097,44,Population,1,Number,0,Reference,59178.53059,233962.9242,16388.11092
6,China,1,Male,2,Early Neonatal,2098,44,Population,1,Number,0,Reference,58976.03394,235611.6054,16198.1259
6,China,1,Male,2,Early Neonatal,2099,44,Population,1,Number,0,Reference,58741.92771,232704.3596,15873.6428
6,China,1,Male,2,Early Neonatal,2100,44,Population,1,Number,0,Reference,58479.34337,231618.441,15488.17644
6,China,2,Female,2,Early Neonatal,2018,44,Population,1,Number,0,Reference,138143.386,152951.1394,126877.0254
6,China,2,Female,2,Early Neonatal,2019,44,Population,1,Number,0,Reference,132291.579,155458.6359,115731.1286
6,China,2,Female,2,Early Neonatal,2020,44,Population,1,Number,0,Reference,127185.9346,158039.3384,107215.864
6,China,2,Female,2,Early Neonatal,2021,44,Population,1,Number,0,Reference,122705.2552,158050.0562,100948.3483
6,China,2,Female,2,Early Neonatal,2022,44,Population,1,Number,0,Reference,118775.2984,156887.8137,96056.60005
6,China,2,Female,2,Early Neonatal,2023,44,Population,1,Number,0,Reference,114939.6841,153718.904,92348.03255
6,China,2,Female,2,Early Neonatal,2024,44,Population,1,Number,0,Reference,111051.9294,149807.1683,88650.57105
6,China,2,Female,2,Early Neonatal,2025,44,Population,1,Number,0,Reference,107207.6696,144896.1444,84650.28172
6,China,2,Female,2,Early Neonatal,2026,44,Population,1,Number,0,Reference,103547.9336,140608.6534,80877.57133
6,China,2,Female,2,Early Neonatal,2027,44,Population,1,Number,0,Reference,100350.0184,137846.4549,77054.65707
6,China,2,Female,2,Early Neonatal,2028,44,Population,1,Number,0,Reference,97462.02952,135310.5258,74005.01446
6,China,2,Female,2,Early Neonatal,2029,44,Population,1,Number,0,Reference,94806.40405,133259.8792,71236.65274
6,China,2,Female,2,Early Neonatal,2030,44,Population,1,Number,0,Reference,92448.95985,131163.0169,68627.91096
6,China,2,Female,2,Early Neonatal,2031,44,Population,1,Number,0,Reference,90431.53285,130331.4517,66249.11465
6,China,2,Female,2,Early Neonatal,2032,44,Population,1,Number,0,Reference,88897.74071,132214.7518,64130.05417
6,China,2,Female,2,Early Neonatal,2033,44,Population,1,Number,0,Reference,87605.62139,133499.2438,62863.00732
6,China,2,Female,2,Early Neonatal,2034,44,Population,1,Number,0,Reference,86567.45873,133433.1247,61687.76906
6,China,2,Female,2,Early Neonatal,2035,44,Population,1,Number,0,Reference,85883.12843,135126.9447,60676.703
6,China,2,Female,2,Early Neonatal,2036,44,Population,1,Number,0,Reference,85646.45501,137294.9905,60174.09154
6,China,2,Female,2,Early Neonatal,2037,44,Population,1,Number,0,Reference,86116.59588,141613.6225,59704.35486
6,China,2,Female,2,Early Neonatal,2038,44,Population,1,Number,0,Reference,86144.65471,144093.8687,59214.80009
6,China,2,Female,2,Early Neonatal,2039,44,Population,1,Number,0,Reference,86186.25727,145471.3612,58898.48813
6,China,2,Female,2,Early Neonatal,2040,44,Population,1,Number,0,Reference,86237.05766,149206.5171,58376.3341
6,China,2,Female,2,Early Neonatal,2041,44,Population,1,Number,0,Reference,86314.51019,150850.4913,57847.73927
6,China,2,Female,2,Early Neonatal,2042,44,Population,1,Number,0,Reference,86538.0578,152973.3514,57422.82879
6,China,2,Female,2,Early Neonatal,2043,44,Population,1,Number,0,Reference,86274.28896,154089.5839,56791.19244
6,China,2,Female,2,Early Neonatal,2044,44,Population,1,Number,0,Reference,85847.2844,154063.5899,55965.60479
6,China,2,Female,2,Early Neonatal,2045,44,Population,1,Number,0,Reference,85128.54498,153885.1104,55047.26036
6,China,2,Female,2,Early Neonatal,2046,44,Population,1,Number,0,Reference,84043.65947,153077.9384,53847.94655
6,China,2,Female,2,Early Neonatal,2047,44,Population,1,Number,0,Reference,82441.10485,151083.0596,52574.92653
6,China,2,Female,2,Early Neonatal,2048,44,Population,1,Number,0,Reference,81137.4411,149949.0683,50951.97959
6,China,2,Female,2,Early Neonatal,2049,44,Population,1,Number,0,Reference,79866.75002,149274.0761,49668.46055
6,China,2,Female,2,Early Neonatal,2050,44,Population,1,Number,0,Reference,78467.71635,149227.8904,47821.3462
6,China,2,Female,2,Early Neonatal,2051,44,Population,1,Number,0,Reference,76877.48404,150905.1158,46330.19389
6,China,2,Female,2,Early Neonatal,2052,44,Population,1,Number,0,Reference,74952.88302,152172.485,44177.05692
6,China,2,Female,2,Early Neonatal,2053,44,Population,1,Number,0,Reference,73379.17711,152603.3275,42628.53269
6,China,2,Female,2,Early Neonatal,2054,44,Population,1,Number,0,Reference,71937.17992,151395.4551,41060.382
6,China,2,Female,2,Early Neonatal,2055,44,Population,1,Number,0,Reference,70558.95062,149222.5151,39560.38089
6,China,2,Female,2,Early Neonatal,2056,44,Population,1,Number,0,Reference,69194.11988,148475.4221,38220.47329
6,China,2,Female,2,Early Neonatal,2057,44,Population,1,Number,0,Reference,67776.59602,147050.531,36527.94454
6,China,2,Female,2,Early Neonatal,2058,44,Population,1,Number,0,Reference,66654.19738,148207.8089,35247.49419
6,China,2,Female,2,Early Neonatal,2059,44,Population,1,Number,0,Reference,65665.83524,151093.0039,33578.67554
6,China,2,Female,2,Early Neonatal,2060,44,Population,1,Number,0,Reference,64837.11538,150874.4917,32618.91178
6,China,2,Female,2,Early Neonatal,2061,44,Population,1,Number,0,Reference,64103.69303,152351.0274,31665.7424
6,China,2,Female,2,Early Neonatal,2062,44,Population,1,Number,0,Reference,63467.00853,151500.6063,30876.94058
6,China,2,Female,2,Early Neonatal,2063,44,Population,1,Number,0,Reference,63022.94437,155058.0598,30083.47411
6,China,2,Female,2,Early Neonatal,2064,44,Population,1,Number,0,Reference,62656.94729,155109.2401,29581.02978
6,China,2,Female,2,Early Neonatal,2065,44,Population,1,Number,0,Reference,62392.12155,161410.5148,28965.68885
6,China,2,Female,2,Early Neonatal,2066,44,Population,1,Number,0,Reference,62186.84186,164643.4382,28403.47494
6,China,2,Female,2,Early Neonatal,2067,44,Population,1,Number,0,Reference,62022.62721,167059.4939,27890.48549
6,China,2,Female,2,Early Neonatal,2068,44,Population,1,Number,0,Reference,61852.72575,168601.9315,27333.60911
6,China,2,Female,2,Early Neonatal,2069,44,Population,1,Number,0,Reference,61657.22229,170484.3505,26750.74967
6,China,2,Female,2,Early Neonatal,2070,44,Population,1,Number,0,Reference,61428.79684,172426.7159,26228.8371
6,China,2,Female,2,Early Neonatal,2071,44,Population,1,Number,0,Reference,61153.46937,173472.7747,25966.60792
6,China,2,Female,2,Early Neonatal,2072,44,Population,1,Number,0,Reference,60796.31081,174119.6095,25446.92229
6,China,2,Female,2,Early Neonatal,2073,44,Population,1,Number,0,Reference,60336.2837,176600.0732,25049.05073
6,China,2,Female,2,Early Neonatal,2074,44,Population,1,Number,0,Reference,59818.87626,177342.4129,24641.78916
6,China,2,Female,2,Early Neonatal,2075,44,Population,1,Number,0,Reference,59297.14953,177895.9833,24320.17174
6,China,2,Female,2,Early Neonatal,2076,44,Population,1,Number,0,Reference,58767.60544,175716.3242,23696.58069
6,China,2,Female,2,Early Neonatal,2077,44,Population,1,Number,0,Reference,58193.00705,171810.4601,23212.75025
6,China,2,Female,2,Early Neonatal,2078,44,Population,1,Number,0,Reference,57567.10749,169501.4477,22608.03271
6,China,2,Female,2,Early Neonatal,2079,44,Population,1,Number,0,Reference,56929.30984,170713.2396,21980.15377
6,China,2,Female,2,Early Neonatal,2080,44,Population,1,Number,0,Reference,56305.41498,172800.0453,21167.61812
6,China,2,Female,2,Early Neonatal,2081,44,Population,1,Number,0,Reference,55691.9943,173941.1513,20486.43137
6,China,2,Female,2,Early Neonatal,2082,44,Population,1,Number,0,Reference,55096.26937,176912.6342,19852.98461
6,China,2,Female,2,Early Neonatal,2083,44,Population,1,Number,0,Reference,54543.00294,177014.1852,19215.05501
6,China,2,Female,2,Early Neonatal,2084,44,Population,1,Number,0,Reference,54004.32674,178274.9429,18694.33809
6,China,2,Female,2,Early Neonatal,2085,44,Population,1,Number,0,Reference,53467.55447,175721.4341,18204.95789
6,China,2,Female,2,Early Neonatal,2086,44,Population,1,Number,0,Reference,52938.1603,175111.4711,17702.49482
6,China,2,Female,2,Early Neonatal,2087,44,Population,1,Number,0,Reference,52452.36838,179825.1374,17005.14307
6,China,2,Female,2,Early Neonatal,2088,44,Population,1,Number,0,Reference,52060.59225,181839.3954,16543.65155
6,China,2,Female,2,Early Neonatal,2089,44,Population,1,Number,0,Reference,51717.11497,183033.4805,16303.23148
6,China,2,Female,2,Early Neonatal,2090,44,Population,1,Number,0,Reference,51413.65306,185125.2239,16006.35453
6,China,2,Female,2,Early Neonatal,2091,44,Population,1,Number,0,Reference,51175.5428,188554.0791,15617.95774
6,China,2,Female,2,Early Neonatal,2092,44,Population,1,Number,0,Reference,50988.72948,193526.7657,15206.17537
6,China,2,Female,2,Early Neonatal,2093,44,Population,1,Number,0,Reference,50860.57086,194955.8051,14848.26853
6,China,2,Female,2,Early Neonatal,2094,44,Population,1,Number,0,Reference,50783.19548,197264.3207,14480.8578
6,China,2,Female,2,Early Neonatal,2095,44,Population,1,Number,0,Reference,50718.21694,199133.9924,14340.04958
6,China,2,Female,2,Early Neonatal,2096,44,Population,1,Number,0,Reference,50681.26892,197726.9967,14242.60262
6,China,2,Female,2,Early Neonatal,2097,44,Population,1,Number,0,Reference,50617.367,200105.3398,14015.55971
6,China,2,Female,2,Early Neonatal,2098,44,Population,1,Number,0,Reference,50444.07058,201514.4379,13854.89756
6,China,2,Female,2,Early Neonatal,2099,44,Population,1,Number,0,Reference,50243.83691,199032.1579,13575.70792
6,China,2,Female,2,Early Neonatal,2100,44,Population,1,Number,0,Reference,50019.30049,198114.4245,13249.09513
6,China,1,Male,3,Late Neonatal,2018,44,Population,1,Number,0,Reference,484130.0421,536129.1268,444198.6325
6,China,1,Male,3,Late Neonatal,2019,44,Population,1,Number,0,Reference,463734.5762,545038.9612,405782.6797
6,China,1,Male,3,Late Neonatal,2020,44,Population,1,Number,0,Reference,445906.6765,554367.1312,375873.3264
6,China,1,Male,3,Late Neonatal,2021,44,Population,1,Number,0,Reference,430222.3043,554193.5813,353884.2279
6,China,1,Male,3,Late Neonatal,2022,44,Population,1,Number,0,Reference,416425.5451,549925.6891,336815.1456
6,China,1,Male,3,Late Neonatal,2023,44,Population,1,Number,0,Reference,403043.7244,539178.6734,323841.7471
6,China,1,Male,3,Late Neonatal,2024,44,Population,1,Number,0,Reference,389452.0255,525507.793,310987.0107
6,China,1,Male,3,Late Neonatal,2025,44,Population,1,Number,0,Reference,375987.042,508380.1537,296771.7188
6,China,1,Male,3,Late Neonatal,2026,44,Population,1,Number,0,Reference,363140.3753,492993.1069,283798.2061
6,China,1,Male,3,Late Neonatal,2027,44,Population,1,Number,0,Reference,351886.1685,482921.8803,270378.7952
6,China,1,Male,3,Late Neonatal,2028,44,Population,1,Number,0,Reference,341767.548,474551.4172,259546.8272
6,China,1,Male,3,Late Neonatal,2029,44,Population,1,Number,0,Reference,332450.2073,467377.9977,249680.5519
6,China,1,Male,3,Late Neonatal,2030,44,Population,1,Number,0,Reference,324166.5231,459619.2787,240541.546
6,China,1,Male,3,Late Neonatal,2031,44,Population,1,Number,0,Reference,317061.0331,456876.7754,232280.1458
6,China,1,Male,3,Late Neonatal,2032,44,Population,1,Number,0,Reference,311640.7125,463405.9256,224872.2579
6,China,1,Male,3,Late Neonatal,2033,44,Population,1,Number,0,Reference,307104.1874,467983.1322,220212.7736
6,China,1,Male,3,Late Neonatal,2034,44,Population,1,Number,0,Reference,303435.1183,467907.1931,216116.0489
6,China,1,Male,3,Late Neonatal,2035,44,Population,1,Number,0,Reference,300996.4892,473615.796,212570.9844
6,China,1,Male,3,Late Neonatal,2036,44,Population,1,Number,0,Reference,300110.9303,480790.2701,210740.7711
6,China,1,Male,3,Late Neonatal,2037,44,Population,1,Number,0,Reference,301712.9037,496060.6182,209184.4736
6,China,1,Male,3,Late Neonatal,2038,44,Population,1,Number,0,Reference,301881.4444,504851.4067,207562.1721
6,China,1,Male,3,Late Neonatal,2039,44,Population,1,Number,0,Reference,302029.9421,509810.2531,206367.4845
6,China,1,Male,3,Late Neonatal,2040,44,Population,1,Number,0,Reference,302209.3594,522851.4271,204623.5428
6,China,1,Male,3,Late Neonatal,2041,44,Population,1,Number,0,Reference,302478.058,528748.8469,202700.679
6,China,1,Male,3,Late Neonatal,2042,44,Population,1,Number,0,Reference,303272.9189,535736.0731,201194.7581
6,China,1,Male,3,Late Neonatal,2043,44,Population,1,Number,0,Reference,302408.2689,540072.6827,199189.7052
6,China,1,Male,3,Late Neonatal,2044,44,Population,1,Number,0,Reference,300946.1054,540101.4798,196386.8891
6,China,1,Male,3,Late Neonatal,2045,44,Population,1,Number,0,Reference,298475.5634,539250.1249,192989.8928
6,China,1,Male,3,Late Neonatal,2046,44,Population,1,Number,0,Reference,294734.2394,536638.418,188822.9894
6,China,1,Male,3,Late Neonatal,2047,44,Population,1,Number,0,Reference,289175.2187,529935.1799,184535.0961
6,China,1,Male,3,Late Neonatal,2048,44,Population,1,Number,0,Reference,284564.104,525253.0281,178783.7191
6,China,1,Male,3,Late Neonatal,2049,44,Population,1,Number,0,Reference,280122.1675,523596.5345,174379.2111
6,China,1,Male,3,Late Neonatal,2050,44,Population,1,Number,0,Reference,275242.0848,523413.2451,167849.0768
6,China,1,Male,3,Late Neonatal,2051,44,Population,1,Number,0,Reference,269702.9493,529335.3711,162762.9424
6,China,1,Male,3,Late Neonatal,2052,44,Population,1,Number,0,Reference,262988.3722,533482.8965,155148.0174
6,China,1,Male,3,Late Neonatal,2053,44,Population,1,Number,0,Reference,257421.3525,534850.5695,149690.9221
6,China,1,Male,3,Late Neonatal,2054,44,Population,1,Number,0,Reference,252359.6845,530857.2168,144077.4557
6,China,1,Male,3,Late Neonatal,2055,44,Population,1,Number,0,Reference,247525.2295,523159.5235,138886.8276
6,China,1,Male,3,Late Neonatal,2056,44,Population,1,Number,0,Reference,242743.2166,520125.9001,134192.0722
6,China,1,Male,3,Late Neonatal,2057,44,Population,1,Number,0,Reference,237772.9643,515108.8739,128174.4089
6,China,1,Male,3,Late Neonatal,2058,44,Population,1,Number,0,Reference,233800.3112,519390.3596,123672.9778
6,China,1,Male,3,Late Neonatal,2059,44,Population,1,Number,0,Reference,230319.9118,529552.2718,117782.8755
6,China,1,Male,3,Late Neonatal,2060,44,Population,1,Number,0,Reference,227401.0406,528744.452,114515.8278
6,China,1,Male,3,Late Neonatal,2061,44,Population,1,Number,0,Reference,224819.0281,534021.0659,111193.1203
6,China,1,Male,3,Late Neonatal,2062,44,Population,1,Number,0,Reference,222575.3724,531014.5863,108283.981
6,China,1,Male,3,Late Neonatal,2063,44,Population,1,Number,0,Reference,220998.2837,543270.8168,105558.724
6,China,1,Male,3,Late Neonatal,2064,44,Population,1,Number,0,Reference,219705.4088,543773.4613,103823.6872
6,China,1,Male,3,Late Neonatal,2065,44,Population,1,Number,0,Reference,218769.3746,565142.5682,101660.5848
6,China,1,Male,3,Late Neonatal,2066,44,Population,1,Number,0,Reference,218045.8218,576664.7653,99650.3317
6,China,1,Male,3,Late Neonatal,2067,44,Population,1,Number,0,Reference,217473.7955,585253.5181,97844.99779
6,China,1,Male,3,Late Neonatal,2068,44,Population,1,Number,0,Reference,216878.8408,590764.6511,95868.10496
6,China,1,Male,3,Late Neonatal,2069,44,Population,1,Number,0,Reference,216195.8084,597432.4974,93851.27028
6,China,1,Male,3,Late Neonatal,2070,44,Population,1,Number,0,Reference,215400.1326,604448.7676,92016.57992
6,China,1,Male,3,Late Neonatal,2071,44,Population,1,Number,0,Reference,214443.4173,607924.3418,91082.48006
6,China,1,Male,3,Late Neonatal,2072,44,Population,1,Number,0,Reference,213205.9977,610206.329,89227.59053
6,China,1,Male,3,Late Neonatal,2073,44,Population,1,Number,0,Reference,211601.5979,619007.63,87884.99766
6,China,1,Male,3,Late Neonatal,2074,44,Population,1,Number,0,Reference,209795.3724,621531.1926,86482.27022
6,China,1,Male,3,Late Neonatal,2075,44,Population,1,Number,0,Reference,207972.8986,623932.096,85376.87513
6,China,1,Male,3,Late Neonatal,2076,44,Population,1,Number,0,Reference,206124.3839,615977.3711,83088.21791
6,China,1,Male,3,Late Neonatal,2077,44,Population,1,Number,0,Reference,204119.4063,602842.6588,81425.01068
6,China,1,Male,3,Late Neonatal,2078,44,Population,1,Number,0,Reference,201930.0523,594279.1284,79359.43607
6,China,1,Male,3,Late Neonatal,2079,44,Population,1,Number,0,Reference,199698.0384,598604.0067,77165.01384
6,China,1,Male,3,Late Neonatal,2080,44,Population,1,Number,0,Reference,197513.1358,605815.9232,74304.2365
6,China,1,Male,3,Late Neonatal,2081,44,Population,1,Number,0,Reference,195363.3599,609682.1993,71905.49738
6,China,1,Male,3,Late Neonatal,2082,44,Population,1,Number,0,Reference,193273.6155,620247.484,69679.80929
6,China,1,Male,3,Late Neonatal,2083,44,Population,1,Number,0,Reference,191331.5957,620863.9466,67472.45445
6,China,1,Male,3,Late Neonatal,2084,44,Population,1,Number,0,Reference,189439.5302,624894.4275,65650.74612
6,China,1,Male,3,Late Neonatal,2085,44,Population,1,Number,0,Reference,187552.6795,616400.3213,63930.92544
6,China,1,Male,3,Late Neonatal,2086,44,Population,1,Number,0,Reference,185690.0322,613595.3785,62160.38434
6,China,1,Male,3,Late Neonatal,2087,44,Population,1,Number,0,Reference,183979.1735,630089.03,59713.42325
6,China,1,Male,3,Late Neonatal,2088,44,Population,1,Number,0,Reference,182599.6179,637617.6917,58075.34304
6,China,1,Male,3,Late Neonatal,2089,44,Population,1,Number,0,Reference,181390.3141,641846.4689,57216.50455
6,China,1,Male,3,Late Neonatal,2090,44,Population,1,Number,0,Reference,180320.9877,649042.0931,56174.11051
6,China,1,Male,3,Late Neonatal,2091,44,Population,1,Number,0,Reference,179481.8298,660927.6713,54834.91899
6,China,1,Male,3,Late Neonatal,2092,44,Population,1,Number,0,Reference,178822.111,678464.0228,53375.88273
6,China,1,Male,3,Late Neonatal,2093,44,Population,1,Number,0,Reference,178370.2628,683471.1564,52111.28741
6,China,1,Male,3,Late Neonatal,2094,44,Population,1,Number,0,Reference,178098.0265,691586.2454,50823.03254
6,China,1,Male,3,Late Neonatal,2095,44,Population,1,Number,0,Reference,177868.917,697840.7558,50339.63237
6,China,1,Male,3,Late Neonatal,2096,44,Population,1,Number,0,Reference,177740.1848,693130.5164,49982.27974
6,China,1,Male,3,Late Neonatal,2097,44,Population,1,Number,0,Reference,177516.8264,701537.8116,49196.84293
6,China,1,Male,3,Late Neonatal,2098,44,Population,1,Number,0,Reference,176912.059,706549.0386,48621.36517
6,China,1,Male,3,Late Neonatal,2099,44,Population,1,Number,0,Reference,176212.5639,697903.1803,47645.0262
6,China,1,Male,3,Late Neonatal,2100,44,Population,1,Number,0,Reference,175427.7545,694569.6654,46488.63219
